code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2013J,170030,M,Wales,HE Qualification,20-30%,0-35,1,60,N,Distinction
FFF,2013J,199361,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
FFF,2013J,206599,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
FFF,2013J,234068,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,90,N,Fail
FFF,2013J,255310,M,East Midlands Region,HE Qualification,80-90%,0-35,0,90,N,Pass
FFF,2013J,338806,M,North Region,Lower Than A Level,70-80%,0-35,2,90,N,Fail
FFF,2013J,347809,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass
FFF,2013J,348783,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
FFF,2013J,369208,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
FFF,2013J,385033,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass
FFF,2013J,397506,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
FFF,2013J,464981,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction
FFF,2013J,465900,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2013J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
FFF,2013J,481314,M,London Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass
FFF,2013J,515857,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
FFF,2013J,522257,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass
FFF,2013J,528506,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
FFF,2013J,544090,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
FFF,2013J,555498,M,East Anglian Region,HE Qualification,50-60%,35-55,0,60,N,Pass
FFF,2013J,563051,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
FFF,2013J,566135,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
FFF,2013J,567888,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
FFF,2013J,568084,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
FFF,2013J,569609,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
FFF,2013J,569625,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
FFF,2013J,570213,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
FFF,2013J,570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
FFF,2013J,572011,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2013J,572036,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
FFF,2013J,572783,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass
FFF,2013J,573696,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
FFF,2013J,574283,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
FFF,2013J,574551,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
FFF,2013J,575039,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
FFF,2013J,576433,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
FFF,2013J,576568,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
FFF,2013J,576780,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
FFF,2013J,576791,M,North Region,HE Qualification,40-50%,0-35,0,120,N,Distinction
FFF,2013J,580342,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
FFF,2013J,580779,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
FFF,2013J,581253,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
FFF,2013J,581614,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
FFF,2013J,581656,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
FFF,2013J,582108,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
FFF,2013J,582950,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction
FFF,2013J,583993,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Fail
FFF,2013J,584771,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Pass
FFF,2013J,585222,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
FFF,2013J,585383,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
FFF,2013J,586594,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
FFF,2013J,586781,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
FFF,2013J,586808,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
FFF,2013J,587783,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction
FFF,2013J,588128,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
FFF,2013J,589782,M,North Western Region,HE Qualification,30-40%,0-35,0,90,N,Pass
FFF,2013J,591581,M,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
FFF,2013J,592007,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
FFF,2013J,593022,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
FFF,2013J,593823,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,N,Pass
FFF,2013J,594044,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass
FFF,2013J,594326,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
FFF,2013J,594406,M,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Fail
FFF,2013J,595106,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
FFF,2013J,595164,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass
FFF,2013J,595847,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction
FFF,2013J,596981,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2013J,597817,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
FFF,2013J,598299,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
FFF,2013J,598983,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
FFF,2013J,599297,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
FFF,2013J,599857,M,Scotland,Lower Than A Level,20-30%,35-55,0,90,N,Pass
FFF,2013J,601388,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2013J,603529,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013J,605394,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
FFF,2013J,605571,F,Scotland,HE Qualification,70-80%,35-55,0,90,N,Distinction
FFF,2013J,605666,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Pass
FFF,2013J,606444,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction
FFF,2013J,607047,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass
FFF,2013J,607052,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,90,N,Pass
FFF,2013J,608681,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass
FFF,2013J,608753,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
FFF,2013J,609537,M,North Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
FFF,2013J,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
FFF,2013J,610324,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
FFF,2013J,610643,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
FFF,2013J,1876636,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass
FFF,2013J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
FFF,2013J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass
FFF,2013J,2146277,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Distinction
FFF,2013J,2195853,F,North Region,A Level or Equivalent,0-10%,0-35,2,180,N,Fail
FFF,2013J,2454878,F,South Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass
FFF,2013J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
FFF,2013J,2503063,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
FFF,2013J,2596621,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Distinction
FFF,2013J,2602264,M,London Region,Post Graduate Qualification,10-20,35-55,0,150,N,Distinction
FFF,2013J,2697921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail
FFF,2014B,42746,F,South Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
FFF,2014B,132157,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Pass
FFF,2014B,133104,M,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Pass
FFF,2014B,261265,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
FFF,2014B,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass
FFF,2014B,305876,M,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Pass
FFF,2014B,319042,M,London Region,A Level or Equivalent,10-20,35-55,3,180,N,Pass
FFF,2014B,348855,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,Pass
FFF,2014B,379042,M,Wales,A Level or Equivalent,50-60%,0-35,2,60,N,Distinction
FFF,2014B,413200,M,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass
FFF,2014B,414258,F,Scotland,A Level or Equivalent,10-20,0-35,1,90,N,Pass
FFF,2014B,420042,F,Yorkshire Region,HE Qualification,40-50%,35-55,0,150,N,Pass
FFF,2014B,429015,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
FFF,2014B,438796,M,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Pass
FFF,2014B,465175,M,Scotland,Lower Than A Level,60-70%,0-35,2,60,N,Pass
FFF,2014B,474677,M,London Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
FFF,2014B,484223,F,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass
FFF,2014B,485312,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
FFF,2014B,487168,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,150,N,Fail
FFF,2014B,487314,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Distinction
FFF,2014B,498828,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
FFF,2014B,510693,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail
FFF,2014B,542557,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction
FFF,2014B,547413,F,North Western Region,No Formal quals,0-10%,0-35,0,90,N,Fail
FFF,2014B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,120,N,Fail
FFF,2014B,552648,M,North Western Region,Lower Than A Level,0-10%,0-35,1,90,N,Pass
FFF,2014B,554881,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass
FFF,2014B,556140,M,South Region,Lower Than A Level,80-90%,0-35,1,240,N,Pass
FFF,2014B,557650,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
FFF,2014B,561009,F,Scotland,A Level or Equivalent,0-10%,0-35,1,120,Y,Pass
FFF,2014B,571962,M,Ireland,Lower Than A Level,0-10%,35-55,1,120,N,Pass
FFF,2014B,589565,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
FFF,2014B,594909,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2014B,598713,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
FFF,2014B,599398,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
FFF,2014B,599740,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
FFF,2014B,607453,M,South East Region,HE Qualification,20-30%,0-35,1,240,N,Pass
FFF,2014B,608891,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
FFF,2014B,609891,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,240,N,Pass
FFF,2014B,611813,M,South Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction
FFF,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Pass
FFF,2014B,614181,M,North Western Region,HE Qualification,60-70%,0-35,0,60,N,Distinction
FFF,2014B,615241,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2014B,616789,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
FFF,2014B,617740,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
FFF,2014B,618513,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2014B,618590,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Pass
FFF,2014B,618665,M,South Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
FFF,2014B,618875,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
FFF,2014B,621696,M,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
FFF,2014B,622374,M,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Distinction
FFF,2014B,622935,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
FFF,2014B,622976,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
FFF,2014B,623456,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
FFF,2014B,624591,M,London Region,HE Qualification,20-30%,0-35,0,120,N,Pass
FFF,2014B,626103,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
FFF,2014B,626878,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2014B,628114,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
FFF,2014B,628361,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction
FFF,2014B,629096,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
FFF,2014B,629613,F,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail
FFF,2014B,629692,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
FFF,2014B,630013,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2014B,630177,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Distinction
FFF,2014B,630452,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2014B,630479,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
FFF,2014B,630912,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
FFF,2014B,631247,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2014B,631473,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
FFF,2014B,633047,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
FFF,2014B,633179,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
FFF,2014B,633303,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,0,60,N,Distinction
FFF,2014B,633504,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
FFF,2014B,634200,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail
FFF,2014B,634279,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
FFF,2014B,634349,M,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
FFF,2014B,634500,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass
FFF,2014B,634536,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Pass
FFF,2014B,634636,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
FFF,2014B,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction
FFF,2014B,2327494,M,London Region,Lower Than A Level,10-20,35-55,1,90,N,Pass
FFF,2014B,2410519,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,90,N,Distinction
FFF,2014J,109577,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
FFF,2014J,242636,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
FFF,2014J,294112,M,Scotland,A Level or Equivalent,40-50%,0-35,0,150,N,Fail
FFF,2014J,338806,M,North Region,Lower Than A Level,70-80%,0-35,3,120,N,Pass
FFF,2014J,410407,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
FFF,2014J,443696,F,London Region,A Level or Equivalent,80-90%,0-35,3,180,N,Fail
FFF,2014J,486964,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Pass
FFF,2014J,506705,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
FFF,2014J,511350,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,90,Y,Fail
FFF,2014J,513428,F,Wales,A Level or Equivalent,0-10%,0-35,2,90,N,Pass
FFF,2014J,521115,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,Pass
FFF,2014J,526819,M,London Region,A Level or Equivalent,10-20,0-35,3,90,N,Fail
FFF,2014J,529991,M,South Region,Lower Than A Level,80-90%,35-55,4,60,N,Pass
FFF,2014J,537322,M,Scotland,A Level or Equivalent,70-80%,35-55,1,120,N,Pass
FFF,2014J,537606,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
FFF,2014J,537811,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Distinction
FFF,2014J,539308,M,South Region,A Level or Equivalent,20-30%,0-35,1,90,N,Fail
FFF,2014J,543010,M,East Anglian Region,HE Qualification,30-40%,35-55,2,120,N,Fail
FFF,2014J,553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass
FFF,2014J,557085,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Distinction
FFF,2014J,562064,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,120,N,Pass
FFF,2014J,569080,M,London Region,A Level or Equivalent,10-20,35-55,0,90,N,Pass
FFF,2014J,569108,M,South East Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Distinction
FFF,2014J,570213,M,South Region,A Level or Equivalent,70-80%,35-55,1,60,N,Fail
FFF,2014J,580845,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Pass
FFF,2014J,581253,M,West Midlands Region,Lower Than A Level,50-60%,35-55,1,120,N,Pass
FFF,2014J,582530,M,North Western Region,HE Qualification,0-10%,35-55,1,150,N,Fail
FFF,2014J,587509,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,N,Fail
FFF,2014J,588128,M,East Anglian Region,A Level or Equivalent,10-20,0-35,1,90,N,Pass
FFF,2014J,588628,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Pass
FFF,2014J,589828,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,Y,Pass
FFF,2014J,591581,M,South East Region,Lower Than A Level,10-20,0-35,1,150,N,Pass
FFF,2014J,591655,M,North Region,Lower Than A Level,70-80%,0-35,1,90,N,Fail
FFF,2014J,594406,M,North Western Region,HE Qualification,0-10%,0-35,1,180,N,Fail
FFF,2014J,599297,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,1,120,N,Fail
FFF,2014J,605394,M,North Western Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail
FFF,2014J,614059,M,South Region,HE Qualification,90-100%,35-55,1,60,Y,Pass
FFF,2014J,624970,F,Scotland,HE Qualification,70-80%,0-35,1,60,N,Pass
FFF,2014J,625838,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2014J,628157,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
FFF,2014J,628383,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Pass
FFF,2014J,630905,M,Wales,HE Qualification,50-60%,0-35,0,120,N,Distinction
FFF,2014J,631715,M,South Region,HE Qualification,50-60%,35-55,0,90,N,Distinction
FFF,2014J,631924,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
FFF,2014J,632074,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
FFF,2014J,632597,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2014J,632836,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
FFF,2014J,634512,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
FFF,2014J,636783,M,North Region,HE Qualification,40-50%,0-35,0,150,N,Distinction
FFF,2014J,637708,M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Distinction
FFF,2014J,641363,M,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
FFF,2014J,643757,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Fail
FFF,2014J,644369,M,Wales,Lower Than A Level,70-80%,0-35,0,150,N,Pass
FFF,2014J,644974,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,N,Distinction
FFF,2014J,645586,M,Scotland,HE Qualification,10-20,0-35,0,90,N,Pass
FFF,2014J,648140,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
FFF,2014J,648590,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
FFF,2014J,650370,F,Scotland,HE Qualification,10-20,0-35,0,90,N,Pass
FFF,2014J,653115,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,120,N,Pass
FFF,2014J,654114,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
FFF,2014J,655353,M,London Region,HE Qualification,70-80%,35-55,0,150,N,Pass
FFF,2014J,655927,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
FFF,2014J,674497,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
FFF,2014J,674699,F,South Region,No Formal quals,90-100%,0-35,0,120,N,Distinction
FFF,2014J,675054,M,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass
FFF,2014J,678203,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
FFF,2014J,679386,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
FFF,2014J,679939,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
FFF,2014J,680027,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Distinction
FFF,2014J,681235,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
FFF,2014J,682511,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
FFF,2014J,682569,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
FFF,2014J,685212,M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Distinction
FFF,2014J,685952,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
FFF,2014J,686558,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
FFF,2014J,687686,M,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
FFF,2014J,688337,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
FFF,2014J,689855,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Distinction
FFF,2014J,691177,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
FFF,2014J,1501577,M,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
FFF,2014J,1658963,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,150,N,Pass
FFF,2014J,2035700,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
FFF,2014J,2154361,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass
FFF,2014J,2195853,F,North Region,A Level or Equivalent,0-10%,0-35,3,90,N,Fail
FFF,2014J,2298895,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,2,60,N,Distinction
